,location,total_sqft,bath,price,bhk
1369,BEML Layout,999.0,2.0,100.10010010010011,2
1370,Amruthahalli,4400.0,3.0,22.727272727272727,2
1372,Kothannur,1100.0,2.0,90.9090909090909,2
1375,Lingadheeranahalli,1519.0,3.0,65.83278472679395,3
1377,Sanjay nagar,1150.0,2.0,86.95652173913044,2
1378,Marathahalli,1146.0,2.0,87.26003490401396,2
1384,Electronics City Phase 1,785.0,1.0,127.38853503184713,1
1387,Bellandur,921.0,2.0,108.57763300760044,2
1391,Sarjapur,1020.0,2.0,98.03921568627452,2
1392,Billekahalli,1090.0,2.0,91.74311926605505,2
1394,Haralur Road,1027.0,2.0,97.37098344693281,2
1396,Doddathoguru,850.0,2.0,117.6470588235294,2
1397,Harlur,1197.0,2.0,83.5421888053467,2
1399,Poorna Pragna Layout,920.0,2.0,108.69565217391305,2
1401,Raja Rajeshwari Nagar,1105.0,2.0,90.49773755656109,2
1403,Judicial Layout,1300.0,3.0,76.92307692307692,3
1406,Horamavu Agara,755.0,2.0,132.4503311258278,2
1407,Nagasandra,4050.0,5.0,24.691358024691358,5
1409,Bannerghatta Road,1215.0,2.0,82.3045267489712,2
1411,Banashankari Stage III,1145.0,2.0,87.33624454148472,2
1415,NGR Layout,1105.0,2.0,90.49773755656109,2
1422,Horamavu Agara,982.0,2.0,101.83299389002036,2
1423,Banashankari Stage II,1700.0,2.0,58.8235294117647,2
1428,Yelahanka New Town,440.0,1.0,227.27272727272728,1
1430,Neeladri Nagar,1363.0,2.0,73.36757153338225,2
1431,Kogilu,650.0,2.0,153.84615384615384,2
1433,Horamavu Banaswadi,1156.0,2.0,86.50519031141869,2
1438,KR Puram,1200.0,2.0,83.33333333333333,2
1439,other,700.0,1.0,142.85714285714286,1
1445,HRBR Layout,1440.0,2.0,69.44444444444444,2
1446,Kodichikkanahalli,650.0,1.0,153.84615384615384,1
1447,Budigere,764.0,1.0,130.89005235602093,1
1452,Singasandra,1030.0,2.0,97.0873786407767,2
1456,Thigalarapalya,1200.0,2.0,83.33333333333333,2
1457,Begur Road,1200.0,2.0,83.33333333333333,2
1458,Kasturi Nagar,1080.0,2.0,92.5925925925926,2
1463,Kammasandra,674.0,2.0,148.3679525222552,2
1465,Begur Road,1160.0,2.0,86.20689655172414,2
1466,other,1600.0,3.0,62.5,4
1469,Panathur,1180.0,2.0,84.7457627118644,2
1471,Kengeri,340.0,1.0,294.11764705882354,1
1473,Rachenahalli,1050.0,2.0,95.23809523809524,2
1474,Varthur,1125.0,2.0,88.88888888888889,2
1475,Vittasandra,1246.0,2.0,80.25682182985554,2
1476,HSR Layout,1372.0,2.0,72.8862973760933,2
1478,Binny Pete,2465.0,5.0,40.56795131845842,3
1479,Dasarahalli,1300.0,2.0,76.92307692307692,2
1482,Channasandra,1065.0,2.0,93.89671361502347,2
1488,Uttarahalli,1200.0,2.0,83.33333333333333,2
1491,Yelahanka,628.0,1.0,159.23566878980893,1
1493,5th Phase JP Nagar,1207.0,2.0,82.8500414250207,2
1498,Horamavu Banaswadi,1200.0,4.0,83.33333333333333,4
1499,Bhoganhalli,804.1,2.0,124.36264146250466,2
1500,Doddathoguru,1200.0,2.0,83.33333333333333,2
1508,Ananth Nagar,1100.0,2.0,90.9090909090909,2
1510,Attibele,400.0,1.0,250.0,1
1511,Dommasandra,1200.0,2.0,83.33333333333333,2
1514,Kalena Agrahara,980.0,2.0,102.04081632653062,2
1515,Malleshpalya,1225.0,2.0,81.63265306122449,2
1518,Jalahalli,1694.0,2.0,59.031877213695395,2
1520,Kaggalipura,950.0,2.0,105.26315789473684,2
1525,Raja Rajeshwari Nagar,1258.0,2.0,79.4912559618442,2
1527,Thigalarapalya,1297.0,2.0,77.10100231303007,2
1528,Kundalahalli,1291.0,2.0,77.45933384972889,2
1530,Varthur,1012.0,2.0,98.81422924901186,2
1531,Mahadevpura,1260.0,2.0,79.36507936507937,2
1537,EPIP Zone,1330.0,2.0,75.18796992481202,2
1538,Konanakunte,1400.0,2.0,71.42857142857143,3
1541,Thigalarapalya,1297.0,2.0,77.10100231303007,2
1544,Rayasandra,1373.0,3.0,72.83321194464676,3
1545,7th Phase JP Nagar,1035.0,2.0,96.61835748792271,2
1547,Doddakallasandra,1010.0,2.0,99.00990099009901,2
1548,Sarjapur,1195.0,2.0,83.68200836820084,2
1550,Malleshpalya,1052.0,2.0,95.05703422053232,2
1551,Horamavu Banaswadi,1180.0,2.0,84.7457627118644,2
1552,Padmanabhanagar,3680.0,4.0,27.17391304347826,5
1555,Raja Rajeshwari Nagar,1128.0,2.0,88.65248226950355,2
1556,Ulsoor,2700.0,3.0,37.03703703703704,3
1557,JP Nagar,1120.0,2.0,89.28571428571429,2
1560,Kanakapura,1090.0,2.0,91.74311926605505,2
1565,Banjara Layout,1294.0,2.0,77.27975270479135,3
1566,Begur,1580.0,3.0,63.29113924050633,3
1568,Chikka Tirupathi,1808.0,4.0,55.309734513274336,3
1570,Parappana Agrahara,1194.0,2.0,83.75209380234506,2
1576,Yelachenahalli,2400.0,1.0,41.666666666666664,2
1577,Koramangala,1290.0,2.0,77.51937984496124,2
1578,Yelahanka,3770.0,6.0,26.52519893899204,6
1580,other,1200.0,4.0,83.33333333333333,4
1581,Bisuvanahalli,845.0,2.0,118.34319526627219,2
1590,Kengeri,8000.0,5.0,12.5,5
1594,Sarjapur,1200.0,5.0,83.33333333333333,4
1598,Begur,1550.0,4.0,64.51612903225806,4
1602,Rajiv Nagar,1690.0,3.0,59.171597633136095,3
1603,Hosa Road,1063.0,2.0,94.07337723424271,2
1604,Cooke Town,2572.0,3.0,38.88024883359253,3
1608,Bommanahalli,520.0,1.0,192.30769230769232,1
1612,Sahakara Nagar,1219.0,2.0,82.03445447087776,2
1615,Hosa Road,1100.0,2.0,90.9090909090909,2
1617,Chikkabanavar,1600.0,2.0,62.5,3
1620,Marsur,1000.0,4.0,100.0,3
1621,Shampura,1200.0,2.0,83.33333333333333,2
1627,Kanakapura,551.0,1.0,181.48820326678765,1
1632,AECS Layout,1028.0,2.0,97.27626459143968,2
1634,Karuna Nagar,1200.0,2.0,83.33333333333333,3
1635,Kodihalli,2700.0,4.0,37.03703703703704,3
1637,Ramamurthy Nagar,1200.0,3.0,83.33333333333333,2
1639,Electronic City Phase II,1266.0,2.0,78.98894154818325,2
1640,Mysore Road,1060.0,2.0,94.33962264150944,2
1644,Attibele,500.0,1.0,200.0,1
1645,Hulimavu,1080.0,2.0,92.5925925925926,2
1650,Harlur,1310.0,2.0,76.33587786259542,2
1653,Raja Rajeshwari Nagar,1157.0,2.0,86.4304235090752,2
1659,Judicial Layout,2070.0,3.0,48.309178743961354,3
1662,Electronic City Phase II,1000.0,2.0,100.0,2
1663,Ananth Nagar,982.0,2.0,101.83299389002036,2
1664,Hennur Road,1232.0,2.0,81.16883116883118,2
1665,Binny Pete,1282.0,3.0,78.003120124805,3
1666,Yelahanka,654.0,1.0,152.9051987767584,1
1667,Bannerghatta Road,1181.0,2.0,84.67400508044031,2
1669,2nd Stage Nagarbhavi,1200.0,4.0,83.33333333333333,4
1671,other,1800.0,6.0,55.55555555555556,5
1677,7th Phase JP Nagar,1370.0,2.0,72.99270072992701,2
1687,Hebbal Kempapura,1200.0,4.0,83.33333333333333,4
1689,Hebbal,1080.0,2.0,92.5925925925926,2
1692,other,595.0,1.0,168.0672268907563,1
1693,Bommenahalli,1200.0,3.0,83.33333333333333,3
1697,Ramagondanahalli,540.0,1.0,185.1851851851852,1
1702,Ulsoor,1275.0,2.0,78.43137254901961,2
1703,Kathriguppe,1245.0,2.0,80.32128514056225,3
1705,Panathur,1193.0,2.0,83.82229673093043,2
1714,R.T. Nagar,1200.0,2.0,83.33333333333333,2
1720,Kasavanhalli,1100.0,2.0,90.9090909090909,2
1721,Uttarahalli,882.0,2.0,113.37868480725623,2
1722,Bisuvanahalli,845.0,2.0,118.34319526627219,2
1723,Kambipura,883.0,2.0,113.25028312570781,2
1729,Choodasandra,1300.0,2.0,76.92307692307692,2
1732,Anekal,600.0,1.0,166.66666666666666,1
1734,Sarjapur,1240.0,2.0,80.64516129032258,2
1736,EPIP Zone,1330.0,2.0,75.18796992481202,2
1737,8th Phase JP Nagar,1062.0,2.0,94.16195856873823,2
1738,JP Nagar,1078.0,2.0,92.7643784786642,2
1741,Laggere,1200.0,1.0,83.33333333333333,1
1742,Kammasandra,912.0,2.0,109.64912280701755,3
1745,Prithvi Layout,2028.0,4.0,49.30966469428008,4
1746,Mysore Road,980.0,2.0,102.04081632653062,2
1750,Domlur,1875.0,2.0,53.333333333333336,3
1751,Hennur Road,1065.0,2.0,93.89671361502347,2
1753,Sector 7 HSR Layout,1163.0,2.0,85.98452278589853,2
1754,Tumkur Road,1098.0,2.0,91.07468123861567,2
1757,Thubarahalli,1128.0,2.0,88.65248226950355,2
1760,Thigalarapalya,1418.0,2.0,70.52186177715092,2
1762,Hebbal,1100.0,2.0,90.9090909090909,2
1764,Hebbal,812.0,2.0,123.15270935960591,2
1770,Banashankari Stage II,1200.0,2.0,83.33333333333333,4
1771,Old Airport Road,2774.0,4.0,36.04902667627974,4
1778,Jigani,914.0,2.0,109.40919037199124,2
1782,Banaswadi,1184.0,2.0,84.45945945945945,2
1783,Kodigehaali,1200.0,2.0,83.33333333333333,2
1784,TC Palaya,1200.0,2.0,83.33333333333333,2
1785,Jigani,927.0,2.0,107.87486515641855,2
1790,7th Phase JP Nagar,1180.0,2.0,84.7457627118644,2
1793,Hennur,1225.0,2.0,81.63265306122449,2
1798,JP Nagar,1050.0,1.0,95.23809523809524,1
1799,HSR Layout,1027.0,2.0,97.37098344693281,2
1803,Horamavu Agara,950.0,2.0,105.26315789473684,2
1804,TC Palaya,1200.0,2.0,83.33333333333333,2
1806,CV Raman Nagar,1070.0,2.0,93.45794392523365,2
1808,Sector 2 HSR Layout,1296.0,2.0,77.1604938271605,2
1809,Chikkalasandra,1800.0,1.0,55.55555555555556,2
1811,Koramangala,1300.0,2.0,76.92307692307692,2
1812,Sarjapur,1550.0,2.0,64.51612903225806,4
1816,Domlur,1429.0,3.0,69.97900629811056,3
1818,Bommasandra,1035.0,2.0,96.61835748792271,2
1822,Nagarbhavi,884.0,2.0,113.12217194570135,1
1823,Haralur Road,1194.0,2.0,83.75209380234506,2
1824,Hoodi,1026.0,2.0,97.46588693957115,2
1826,Kaikondrahalli,1115.0,2.0,89.68609865470852,2
1827,Hebbal Kempapura,1200.0,2.0,83.33333333333333,2
1828,Old Airport Road,2690.0,4.0,37.174721189591075,4
1829,Subramanyapura,975.0,2.0,102.56410256410257,2
1831,Chamrajpet,1900.0,2.0,52.63157894736842,4
1833,OMBR Layout,1101.0,2.0,90.82652134423252,2
1836,Padmanabhanagar,1258.0,2.0,79.4912559618442,2
1841,Badavala Nagar,1494.0,2.0,66.93440428380187,3
1844,Raja Rajeshwari Nagar,1185.0,2.0,84.38818565400844,2
1845,Hulimavu,1100.0,2.0,90.9090909090909,2
1846,NRI Layout,1300.0,2.0,76.92307692307692,2
1849,Banaswadi,1145.0,2.0,87.33624454148472,2
1850,Hormavu,1180.0,2.0,84.7457627118644,2
1853,Arekere,1190.0,2.0,84.03361344537815,2
1856,Frazer Town,1305.0,3.0,76.62835249042146,3
1859,Domlur,1206.0,2.0,82.91873963515755,2
1861,Kogilu,1140.0,2.0,87.71929824561404,2
1865,Kereguddadahalli,800.0,2.0,125.0,2
1866,Jalahalli East,1020.0,2.0,98.03921568627452,2
1870,Yelachenahalli,1800.0,3.0,55.55555555555556,4
1876,Gottigere,1200.0,2.0,83.33333333333333,2
1877,TC Palaya,900.0,2.0,111.11111111111111,2
1878,Bommenahalli,1632.0,3.0,61.27450980392157,4
1879,OMBR Layout,1041.0,2.0,96.06147934678194,2
1880,7th Phase JP Nagar,5080.0,7.0,19.68503937007874,6
1884,Bannerghatta Road,1200.0,2.0,83.33333333333333,2
1885,Sahakara Nagar,1200.0,4.0,83.33333333333333,4
1889,Old Airport Road,2690.0,4.0,37.174721189591075,4
1890,Harlur,1174.0,2.0,85.17887563884156,2
1893,Kengeri Satellite Town,1072.0,2.0,93.28358208955224,2
1896,Hosur Road,1345.0,2.0,74.34944237918215,2
1897,Begur Road,1200.0,2.0,83.33333333333333,2
1898,Nagavarapalya,980.0,2.0,102.04081632653062,2
1899,Hormavu,1050.0,2.0,95.23809523809524,2
1900,Uttarahalli,993.0,2.0,100.70493454179255,2
1903,Whitefield,1204.0,4.0,83.05647840531562,4
1904,Hormavu,1200.0,2.0,83.33333333333333,2
1906,Sarjapur,950.0,2.0,105.26315789473684,2
1907,Domlur,640.0,1.0,156.25,1
1908,Electronic City Phase II,972.0,2.0,102.88065843621399,2
1916,BTM Layout,1150.0,2.0,86.95652173913044,2
1919,Jigani,920.0,2.0,108.69565217391305,2
1920,Bommasandra Industrial Area,1030.0,2.0,97.0873786407767,2
1922,Uttarahalli,1045.0,2.0,95.69377990430623,2
1923,Hegde Nagar,1200.0,4.0,83.33333333333333,4
1924,Subramanyapura,1277.0,2.0,78.30853563038372,2
1929,Hormavu,1200.0,3.0,83.33333333333333,2
1936,other,650.0,1.0,153.84615384615384,1
1938,Kaggadasapura,1150.0,2.0,86.95652173913044,2
1945,Arekere,600.0,1.0,166.66666666666666,1
1946,Varthur,1320.0,2.0,75.75757575757575,4
1949,GM Palaya,1000.0,2.0,100.0,2
1951,Vittasandra,1238.0,2.0,80.77544426494346,2
1957,Kogilu,1200.0,2.0,83.33333333333333,2
1958,Kanakapura,1020.0,2.0,98.03921568627452,2
1959,Banashankari Stage III,1650.0,3.0,60.60606060606061,3
1961,5th Phase JP Nagar,1440.0,2.0,69.44444444444444,2
1964,Hulimavu,688.0,1.0,145.34883720930233,1
1967,Malleshwaram,686.0,1.0,145.7725947521866,1
1968,Hoodi,1050.0,2.0,95.23809523809524,2
1972,5th Block Hbr Layout,1206.0,2.0,82.91873963515755,2
1973,Hebbal,1075.0,2.0,93.02325581395348,2
1977,Sahakara Nagar,1100.0,2.0,90.9090909090909,3
1983,CV Raman Nagar,740.0,2.0,135.13513513513513,2
1988,Uttarahalli,850.0,2.0,117.6470588235294,2
1990,Jalahalli,1400.0,1.0,71.42857142857143,2
1991,Lakshminarayana Pura,1172.0,2.0,85.32423208191126,2
1993,Sonnenahalli,896.0,2.0,111.60714285714286,2
1994,Vijayanagar,1180.0,2.0,84.7457627118644,2
1995,Basaveshwara Nagar,2460.0,7.0,40.65040650406504,7
1997,Anekal,530.0,1.0,188.67924528301887,1
2001,Ananth Nagar,500.0,2.0,200.0,1
2002,other,500.0,1.0,200.0,1
2005,Haralur Road,1455.0,2.0,68.72852233676976,2
2006,Seegehalli,800.0,1.0,125.0,2
2007,Abbigere,765.0,2.0,130.718954248366,1
2008,Lingadheeranahalli,1521.0,3.0,65.74621959237344,3
2016,Bommasandra,1034.0,2.0,96.71179883945841,2
2020,5th Block Hbr Layout,1270.0,2.0,78.74015748031496,3
2024,Banaswadi,6150.0,6.0,16.260162601626018,7
2025,Mysore Road,883.0,2.0,113.25028312570781,2
2026,Yeshwanthpur,671.0,1.0,149.03129657228018,1
2027,Kammasandra,1156.0,2.0,86.50519031141869,2
2033,other,2400.0,4.0,41.666666666666664,6
2034,Budigere,1139.0,2.0,87.7963125548727,2
2035,CV Raman Nagar,1230.0,3.0,81.30081300813008,2
2036,other,581.91,2.0,171.84788025639705,1
2037,Binny Pete,1245.0,2.0,80.32128514056225,2
2041,Ramamurthy Nagar,360.0,1.0,277.77777777777777,1
2043,Green Glen Layout,1670.0,3.0,59.880239520958085,3
2045,Horamavu Banaswadi,1307.0,2.0,76.51109410864575,2
2046,7th Phase JP Nagar,1050.0,2.0,95.23809523809524,3
2050,Haralur Road,1140.0,2.0,87.71929824561404,2
2059,9th Phase JP Nagar,1100.0,2.0,90.9090909090909,2
2060,2nd Phase Judicial Layout,1150.0,2.0,86.95652173913044,2
2061,Jakkur,1100.0,2.0,90.9090909090909,2
2062,Magadi Road,1350.0,1.0,74.07407407407408,2
2064,Ambedkar Nagar,1424.0,2.0,70.2247191011236,2
2067,HBR Layout,1200.0,4.0,83.33333333333333,4
2075,Ambalipura,1150.0,2.0,86.95652173913044,2
2079,Thubarahalli,1185.0,2.0,84.38818565400844,2
2085,Ramamurthy Nagar,950.0,2.0,105.26315789473684,2
2087,BTM 2nd Stage,950.0,2.0,105.26315789473684,2
2090,Electronic City Phase II,1031.0,2.0,96.99321047526674,2
2092,Ananth Nagar,1109.0,2.0,90.17132551848512,2
2094,Whitefield,950.0,1.0,105.26315789473684,1
2095,Laggere,1200.0,2.0,83.33333333333333,3
2096,Hosa Road,1161.0,2.0,86.13264427217915,2
2098,Electronic City Phase II,1003.0,2.0,99.70089730807577,2
2100,9th Phase JP Nagar,1080.0,2.0,92.5925925925926,2
2101,Hulimavu,1255.0,2.0,79.6812749003984,2
2102,Banaswadi,1250.0,2.0,80.0,2
2108,Kothanur,9600.0,5.0,10.416666666666666,5
2112,Kothannur,1197.0,2.0,83.5421888053467,2
2115,Old Madras Road,1450.0,3.0,68.96551724137932,4
2117,Haralur Road,1200.0,4.0,83.33333333333333,4
2118,Kudlu Gate,1238.0,2.0,80.77544426494346,2
2120,Doddaballapur,1690.0,3.0,59.171597633136095,4
2123,Margondanahalli,1090.0,2.0,91.74311926605505,2
2124,Varthur,1112.0,2.0,89.92805755395683,2
2127,Subramanyapura,985.0,2.0,101.5228426395939,2
2130,Hosa Road,1430.0,2.0,69.93006993006993,2
2131,Kengeri Satellite Town,1050.0,2.0,95.23809523809524,2
2132,Kumaraswami Layout,2000.0,4.0,50.0,4
2133,Banashankari Stage VI,4800.0,4.0,20.833333333333332,4
2139,Prithvi Layout,1352.0,2.0,73.96449704142012,2
2145,9th Phase JP Nagar,1035.0,2.0,96.61835748792271,2
2147,Kammanahalli,1160.0,2.0,86.20689655172414,2
2148,Jakkur,1100.0,2.0,90.9090909090909,2
2149,Horamavu Agara,1170.0,2.0,85.47008547008546,2
2150,Bannerghatta Road,595.0,1.0,168.0672268907563,1
2152,1st Block Jayanagar,1875.0,2.0,53.333333333333336,3
2155,Ramagondanahalli,1235.0,2.0,80.97165991902834,2
2156,other,750.0,1.0,133.33333333333334,1
2159,Bannerghatta Road,1105.0,2.0,90.49773755656109,2
2165,Raja Rajeshwari Nagar,3125.0,9.0,32.0,9
2166,Whitefield,825.0,1.0,121.21212121212122,1
2171,Panathur,1195.0,2.0,83.68200836820084,2
2176,KR Puram,750.0,2.0,133.33333333333334,2
2178,Iblur Village,1920.0,3.0,52.083333333333336,3
2183,Kaggadasapura,1110.0,2.0,90.09009009009009,2
2185,Kaggadasapura,1105.0,2.0,90.49773755656109,2
2188,Bommanahalli,1000.0,2.0,100.0,2
2189,Prithvi Layout,1190.0,2.0,84.03361344537815,2
2190,2nd Stage Nagarbhavi,1350.0,4.0,74.07407407407408,4
2194,Nehru Nagar,1775.0,3.0,56.33802816901409,3
2195,Banashankari,1125.0,2.0,88.88888888888889,2
2198,Hulimavu,1200.0,4.0,83.33333333333333,4
2199,Sonnenahalli,1268.0,2.0,78.86435331230284,2
2201,Electronic City,630.0,1.0,158.73015873015873,1
2203,Kaggadasapura,1060.0,2.0,94.33962264150944,2
2204,Lingadheeranahalli,1687.0,3.0,59.27682276229994,3
2207,7th Phase JP Nagar,1075.0,2.0,93.02325581395348,2
2209,BTM Layout,3000.0,3.0,33.333333333333336,3
2215,Kasturi Nagar,1101.0,2.0,90.82652134423252,2
2218,Kengeri Satellite Town,1007.0,2.0,99.30486593843098,2
2220,Ulsoor,1020.0,3.0,98.03921568627452,3
2223,other,1470.0,4.0,68.02721088435374,4
2230,Kundalahalli,1010.0,2.0,99.00990099009901,2
2231,KR Puram,1015.0,2.0,98.52216748768473,2
2233,Lakshminarayana Pura,1179.0,2.0,84.81764206955047,2
2235,Kammasandra,870.0,2.0,114.94252873563218,2
2237,Banashankari Stage VI,2800.0,4.0,35.714285714285715,4
2240,other,2400.0,7.0,41.666666666666664,6
2242,Ramamurthy Nagar,1200.0,2.0,83.33333333333333,2
2244,Kammasandra,1200.0,2.0,83.33333333333333,2
2246,Hennur,1255.0,2.0,79.6812749003984,2
2247,Hosur Road,1085.0,2.0,92.16589861751152,2
2251,Harlur,1200.0,2.0,83.33333333333333,2
2252,Uttarahalli,3600.0,6.0,27.77777777777778,6
2253,Old Madras Road,935.0,2.0,106.95187165775401,2
2254,Bommasandra,877.0,2.0,114.02508551881414,2
2256,Nagasandra,1470.0,2.0,68.02721088435374,3
2257,other,1050.0,1.0,95.23809523809524,1
2258,Hennur Road,1232.0,2.0,81.16883116883118,2
2259,Ambedkar Nagar,2225.0,4.0,44.943820224719104,3
2264,Banashankari,2400.0,2.0,41.666666666666664,2
2267,other,1200.0,4.0,83.33333333333333,4
2269,7th Phase JP Nagar,1100.0,2.0,90.9090909090909,2
2275,HSR Layout,1140.0,2.0,87.71929824561404,2
2276,Ulsoor,1200.0,2.0,83.33333333333333,2
2280,Bommanahalli,515.0,1.0,194.1747572815534,1
2281,Lingadheeranahalli,1893.0,3.0,52.826201796090864,3
2284,Singasandra,600.0,2.0,166.66666666666666,2
2287,Kasavanhalli,1200.0,2.0,83.33333333333333,2
2289,Bannerghatta Road,1255.0,2.0,79.6812749003984,2
2290,Begur Road,1200.0,2.0,83.33333333333333,2
2292,1st Phase JP Nagar,1500.0,5.0,66.66666666666667,5
2293,Kothannur,740.0,2.0,135.13513513513513,2
2297,Kogilu,540.0,1.0,185.1851851851852,1
2303,Nagavara,2200.0,2.0,45.45454545454545,2
2307,Harlur,1290.0,2.0,77.51937984496124,2
2311,other,400.0,1.0,250.0,1
2313,Malleshwaram,900.0,2.0,111.11111111111111,2
2314,Rajaji Nagar,1800.0,4.0,55.55555555555556,6
2315,Hennur Road,987.0,2.0,101.31712259371834,2
2317,Hebbal,1040.0,2.0,96.15384615384616,2
2318,Anandapura,900.0,2.0,111.11111111111111,2
2319,Raja Rajeshwari Nagar,1030.0,2.0,97.0873786407767,2
2320,Neeladri Nagar,2556.0,3.0,39.123630672926446,3
2324,7th Phase JP Nagar,1270.0,2.0,78.74015748031496,2
2327,Domlur,1050.0,2.0,95.23809523809524,2
2331,Sarakki Nagar,2121.0,4.0,47.14757190004715,3
2332,Vittasandra,1404.0,2.0,71.22507122507122,2
2335,other,1575.0,4.0,63.492063492063494,5
2339,Kothannur,1197.0,2.0,83.5421888053467,2
2340,Garudachar Palya,1150.0,2.0,86.95652173913044,2
2342,R.T. Nagar,1040.0,2.0,96.15384615384616,2
2343,Banashankari,1310.0,2.0,76.33587786259542,2
2345,Raja Rajeshwari Nagar,1144.0,2.0,87.41258741258741,2
2346,Anjanapura,1070.0,2.0,93.45794392523365,2
2348,Ambedkar Nagar,1862.0,3.0,53.70569280343717,3
2349,Margondanahalli,1200.0,2.0,83.33333333333333,2
2350,Begur Road,970.0,2.0,103.09278350515464,2
2354,Iblur Village,1995.0,3.0,50.12531328320802,3
2355,1st Block Jayanagar,2400.0,4.0,41.666666666666664,4
2356,Hosakerehalli,1085.0,2.0,92.16589861751152,2
2357,Budigere,1139.0,2.0,87.7963125548727,2
2358,Haralur Road,1092.0,2.0,91.57509157509158,2
2370,Malleshwaram,1420.0,2.0,70.4225352112676,2
2373,8th Phase JP Nagar,1200.0,4.0,83.33333333333333,4
2376,KR Puram,1470.0,2.0,68.02721088435374,2
2377,Hosa Road,1063.0,2.0,94.07337723424271,2
2384,Vidyaranyapura,1060.0,2.0,94.33962264150944,2
2385,other,1000.0,2.0,100.0,3
2386,Sector 7 HSR Layout,1760.0,3.0,56.81818181818182,3
2393,Singasandra,1100.0,2.0,90.9090909090909,2
2395,Marathahalli,957.0,2.0,104.4932079414838,2
2399,Yeshwanthpur,668.0,1.0,149.7005988023952,1
2402,Uttarahalli,1089.0,2.0,91.82736455463728,2
2404,Yelahanka New Town,960.0,2.0,104.16666666666667,1
2408,Padmanabhanagar,1100.0,2.0,90.9090909090909,2
2409,Thyagaraja Nagar,800.0,1.0,125.0,1
2410,Vittasandra,1246.0,2.0,80.25682182985554,2
2411,Dodda Nekkundi,850.0,2.0,117.6470588235294,2
2412,Raja Rajeshwari Nagar,1196.0,2.0,83.61204013377926,2
2414,TC Palaya,1000.0,2.0,100.0,2
2420,Kammasandra,1018.0,2.0,98.23182711198429,2
2422,Bharathi Nagar,1322.0,2.0,75.642965204236,2
2423,Marsur,1800.0,4.0,55.55555555555556,4
2436,Varthur Road,900.0,2.0,111.11111111111111,2
2437,Attibele,395.0,1.0,253.16455696202533,1
2438,Electronic City Phase II,1031.0,2.0,96.99321047526674,2
2439,other,2400.0,8.0,41.666666666666664,6
2441,Basaveshwara Nagar,2400.0,5.0,41.666666666666664,5
2443,Hennur,1259.0,2.0,79.42811755361397,2
2448,Begur Road,1160.0,2.0,86.20689655172414,2
2452,Rayasandra,1639.0,3.0,61.01281269066504,3
2456,Begur Road,1260.0,2.0,79.36507936507937,2
2460,Rachenahalli,1220.0,2.0,81.9672131147541,2
2461,Margondanahalli,1200.0,2.0,83.33333333333333,2
2463,Cox Town,605.0,1.0,165.28925619834712,1
2465,Bhoganhalli,1444.0,2.0,69.25207756232687,2
2466,Amruthahalli,924.0,2.0,108.22510822510823,2
2467,Kaikondrahalli,1000.0,2.0,100.0,2
2470,Bisuvanahalli,845.0,2.0,118.34319526627219,2
2472,Kothanur,1187.0,2.0,84.24599831508003,2
2474,Devarachikkanahalli,1200.0,2.0,83.33333333333333,2
2477,Kaval Byrasandra,1200.0,2.0,83.33333333333333,2
2478,Budigere,1139.0,2.0,87.7963125548727,2
2479,Basavangudi,600.0,1.0,166.66666666666666,1
2482,Somasundara Palya,1448.0,2.0,69.06077348066299,2
2484,Kaggadasapura,1105.0,2.0,90.49773755656109,2
2490,Hulimavu,1058.0,2.0,94.5179584120983,2
2491,Bellandur,1220.0,2.0,81.9672131147541,2
2492,Sarjapur,925.0,2.0,108.10810810810811,2
2493,Old Madras Road,1200.0,2.0,83.33333333333333,2
2503,Kaggadasapura,1063.0,2.0,94.07337723424271,2
2506,Hosakerehalli,1500.0,3.0,66.66666666666667,4
2507,Jalahalli,1045.0,2.0,95.69377990430623,2
2509,Hoodi,1400.0,2.0,71.42857142857143,2
2515,Gottigere,950.0,2.0,105.26315789473684,2
2517,Banashankari Stage V,1305.0,2.0,76.62835249042146,3
2519,Kodichikkanahalli,2700.0,7.0,37.03703703703704,5
2521,Thanisandra,3500.0,5.0,28.571428571428573,6
2523,Prithvi Layout,1352.0,2.0,73.96449704142012,2
2527,Bommasandra Industrial Area,1020.0,2.0,98.03921568627452,2
2529,Raja Rajeshwari Nagar,1168.0,2.0,85.61643835616438,2
